nombre,area_nombre,sector_nombre,subsector,diametro_copa,macizo,nombre_cientifico,familia_nombre,sinonimia,nombre_vulgar,especie_origen,endemica,nativa,region_fitogeografica,habito_crecimiento,ciclo_hoja,ciclo_especie
Científica,Jardin,Sistematico,C 055,1,FALSO,Aloe maculata,Xanthorrhoeaceae,Aloe saponaria (Aiton) Haw., ,Sur de África,FALSO,FALSO,"s/d,",Herbácea Suculenta,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 055,1,FALSO,Aloe maculata,Xanthorrhoeaceae,Aloe saponaria (Aiton) Haw., ,Sur de África,FALSO,FALSO,"s/d,",Herbácea Suculenta,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,1,FALSO,Aloe marlothii,Xanthorrhoeaceae,,Aloe,Sur de África,FALSO,FALSO,"s/d,",Herbácea Suculenta,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,1,FALSO,Aloe marlothii,Xanthorrhoeaceae,,Aloe,Sur de África,FALSO,FALSO,"s/d,",Herbácea Suculenta,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,1,FALSO,Aloe marlothii,Xanthorrhoeaceae,,Aloe,Sur de África,FALSO,FALSO,"s/d,",Herbácea Suculenta,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,2,FALSO,Aloe marlothii,Xanthorrhoeaceae,,Aloe,Sur de África,FALSO,FALSO,"s/d,",Herbácea Suculenta,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aloysia gratissima,Verbenaceae,,Azahar de campo,"América del Sur, América Central, Centro y Norte de Argentina",FALSO,VERDADERO,"Pampa,Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 127,3,FALSO,Aloysia virgata,Verbenaceae,,"Niño-urupá,  Favorita",América del Sur,FALSO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 127,3,FALSO,Aloysia virgata,Verbenaceae,,"Niño-urupá,  Favorita",América del Sur,FALSO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,0,VERDADERO,Alpinia mutica,Zingiberaceae,,,Malasia,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 034,3,FALSO,Alpinia mutica,Zingiberaceae,,,Malasia,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 102,1,VERDADERO,Alpinia mutica,Zingiberaceae,,,Malasia,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,América,C 119,4,VERDADERO,Alpinia zerumbet,Zingiberaceae,Alpinia speciosa (J.C.Wendl.) K.Schum., ,Este de Asia,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 100,3,FALSO,Alpinia zerumbet,Zingiberaceae,Alpinia speciosa (J.C.Wendl.) K.Schum., ,Este de Asia,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,1,VERDADERO,Alstroemeria pulchella,Alstroemeriaceae,Alstroemeria psittacina Lehm.,Flor de Papagayo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Geófita,Perennifolia,Perenne
Científica,Jardin,Argentina,C 132,0,VERDADERO,Alstroemeria pulchella,Alstroemeriaceae,Alstroemeria psittacina Lehm.,Flor de Papagayo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Geófita,Perennifolia,Perenne
Científica,Jardin,Argentina,C 132,0,VERDADERO,Alstroemeria pulchella,Alstroemeriaceae,Alstroemeria psittacina Lehm.,Flor de Papagayo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Geófita,Perennifolia,Perenne
Científica,Jardin,Espejos de Agua,Bronce,0,VERDADERO,Alternanthera philoxeroides,Amaranthaceae,,"Lagunilla, Raiz Colorada",América del Sur,FALSO,VERDADERO,"Chaco Seco,Chaco Húmedo,Campos y Malezales,Espinal,Pampa,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Neutro,C 099,2,VERDADERO,Amphilophium cynanchoides,Bignoniaceae,Pithecoctenium cynanchoides DC.,,,FALSO,VERDADERO,"Espinal,Chaco Húmedo,Chaco Seco",Liana,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 058,6,FALSO,Anadenanthera colubrina var. cebil,Leguminosae,Anadenanthera macrocarpa (Benth.) Brenan,Cebil Colorado,"Argentina, Brasil, Paraguay",VERDADERO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 129,8,FALSO,Anadenanthera colubrina var. cebil,Leguminosae,Anadenanthera macrocarpa (Benth.) Brenan,Cebil Colorado,"Argentina, Brasil, Paraguay",VERDADERO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 125,4,FALSO,Anadenanthera colubrina var. cebil,Leguminosae,Anadenanthera macrocarpa (Benth.) Brenan,Cebil Colorado,"Argentina, Brasil, Paraguay",VERDADERO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 125,8,FALSO,Anadenanthera colubrina var. cebil,Leguminosae,Anadenanthera macrocarpa (Benth.) Brenan,Cebil Colorado,"Argentina, Brasil, Paraguay",VERDADERO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 071,1,FALSO,Anchietea pyrifolia,Violaceae,Anchietea parvifolia Hallier f.,Piragaia,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Esteros del Iberá,Selva Paranaense,Chaco Húmedo,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 014,2,VERDADERO,Anemia tomentosa,Anemiaceae,, ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 077,2,FALSO,Annona cherimola,Annonaceae,,Chirimoya,"Andes peruanos, Ecuador",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 124,6,FALSO,Annona cherimola,Annonaceae,,Chirimoya,"Andes peruanos, Ecuador",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 059,1,FALSO,Annona squamosa,Annonaceae,,"Anón, Anona",América central,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Espejos de Agua,La Primavera,0,VERDADERO,Aponogeton distachyos,Aponogetonaceae,, ,"Western Cape, Sudáfrica",VERDADERO,FALSO,"s/d,",Herbácea Acuática,Perennifolia,Perenne
Científica,Jardin,América,C 124,1,FALSO,Araucaria angustifolia,Araucariaceae,,"pino paraná, pino brasil","Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 096,4,FALSO,Araucaria angustifolia,Araucariaceae,,"pino paraná, pino brasil","Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 018,3,FALSO,Araucaria angustifolia,Araucariaceae,,"pino paraná, pino brasil","Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 088,10,FALSO,Araucaria angustifolia,Araucariaceae,,"pino paraná, pino brasil","Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 001,8,FALSO,Araucaria bidwillii,Araucariaceae,,"araucaria australiana, pino bunya",Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 001,6,FALSO,Araucaria bidwillii,Araucariaceae,,"araucaria australiana, pino bunya",Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 001,6,FALSO,Araucaria bidwillii,Araucariaceae,,"araucaria australiana, pino bunya",Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 093,6,FALSO,Araucaria bidwillii,Araucariaceae,,"araucaria australiana, pino bunya",Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 088,6,FALSO,Araucaria bidwillii,Araucariaceae,,"araucaria australiana, pino bunya",Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 121,8,FALSO,Araucaria bidwillii,Araucariaceae,,"araucaria australiana, pino bunya",Australia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 001,4,FALSO,Araucaria columnaris,Araucariaceae,,,"Australia, Nueva Caledonia",FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 088,3,FALSO,Araucaria columnaris,Araucariaceae,,,"Australia, Nueva Caledonia",FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 018,5,FALSO,Araucaria cunninghamii,Araucariaceae,,,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 087,6,FALSO,Araucaria cunninghamii,Araucariaceae,,,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 094,2,FALSO,Araucaria heterophylla,Araucariaceae,,Araucaria Excelsa,Oceanía,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 089,4,FALSO,Araucaria heterophylla,Araucariaceae,,Araucaria Excelsa,Oceanía,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 093,2,FALSO,Araucaria subulata,Araucariaceae,Araucaria balansae Brongn. & Gris,,Australia. Norte de Caledonia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Araujia sericifera,Apocynaceae,Araujia hortorum,, ,"Argentina (Buenos Aires, Corrientes, Entre Ríos, Misiones, Santa Fe), Brasil, Paraguay, Uruguay",FALSO,"000011,000010,000006,000005,",9,1,1
Científica,Jardin,Sistematico,C 023,2,FALSO,Archontophoenix cunninghamiana,Arecaceae,, ,Australia,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,4,FALSO,Archontophoenix cunninghamiana,Arecaceae,, ,Australia,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,4,FALSO,Archontophoenix cunninghamiana,Arecaceae,, ,Australia,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 009,0,VERDADERO,Aristea ecklonii,Iridaceae,, ,Sur de Africa,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia argentina,Aristolochiaceae,"Aristolochia parviflora, Aristolochia glaberrima",charruga,"Argentina, Bolivia, Paraguay",FALSO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia argentina,Aristolochiaceae,"Aristolochia parviflora, Aristolochia glaberrima",charruga,"Argentina, Bolivia, Paraguay",FALSO,VERDADERO,"Chaco Húmedo,Chaco Seco,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aristolochia gigantea,Aristolochiaceae,,,"América Central, America del Sur (Brasil)",FALSO,FALSO,"s/d,",Enredadera,Caducifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia gigantea,Aristolochiaceae,,,"América Central, America del Sur (Brasil)",FALSO,FALSO,"s/d,",Enredadera,Caducifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aristolochia gigantea,Aristolochiaceae,,,"América Central, America del Sur (Brasil)",FALSO,FALSO,"s/d,",Enredadera,Caducifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia grandiflora,Aristolochiaceae,"Aristolochia gigantea Hook, Howardia grandiflora (Sw.) Klotzsch",,"América Central. Caribe, Brasil",FALSO,FALSO,"s/d,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia grandiflora,Aristolochiaceae,"Aristolochia gigantea Hook, Howardia grandiflora (Sw.) Klotzsch",,"América Central. Caribe, Brasil",FALSO,FALSO,"s/d,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,2,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aristolochia littoralis,Aristolochiaceae,Aristolochia elegans Mast., ,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia triangularis,Aristolochiaceae,,"caruguá, mil hombres","Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,FALSO,Aristolochia triangularis,Aristolochiaceae,,"caruguá, mil hombres","Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,FALSO,Aristolochia triangularis,Aristolochiaceae,,"caruguá, mil hombres","Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 029,0,VERDADERO,Artemisia absinthium,Compositae,,Ajenjo,"Europa, Asia",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,2,FALSO,Arundinaria simonii,Poaceae,Arundinaria simonii var. variegata Hook.f.,Caña Bambú,Asia,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,3,VERDADERO,Asclepias curassavica,Apocynaceae,, ,América central,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,3,VERDADERO,Asparagus aethiopicus,Asparagaceae,Asparagus sprengeri Regel,,Sudáfrica,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,1,FALSO,Asparagus aethiopicus,Asparagaceae,Asparagus sprengeri Regel,,Sudáfrica,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,América,C 118,1,FALSO,Asparagus aethiopicus,Asparagaceae,Asparagus sprengeri Regel,,Sudáfrica,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,0,VERDADERO,Asparagus aethiopicus,Asparagaceae,Asparagus sprengeri Regel,,Sudáfrica,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,1,FALSO,Asparagus aethiopicus,Asparagaceae,Asparagus sprengeri Regel,,Sudáfrica,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Europa,C 115,2,FALSO,Asparagus falcatus,Asparagaceae,, ,"Sudáfrica, Este de África",FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Europa,C 113,1,FALSO,Asparagus falcatus,Asparagaceae,, ,"Sudáfrica, Este de África",FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,1,FALSO,Asparagus falcatus,Asparagaceae,, ,"Sudáfrica, Este de África",FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,2,FALSO,Asparagus falcatus,Asparagaceae,, ,"Sudáfrica, Este de África",FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,1,FALSO,Asparagus falcatus,Asparagaceae,, ,"Sudáfrica, Este de África",FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,1,FALSO,Asparagus falcatus,Asparagaceae,, ,"Sudáfrica, Este de África",FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,1,FALSO,Asparagus macowanii,Asparagaceae,Asparagus zuluensis,,"Mozambique, sur de Africa (Eastern Cape,KwaZulu Natal, Mpumalanga, Western Cape)",FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,1,FALSO,Asparagus setaceus,Asparagaceae,,Helecho Plumoso,Sudafrica,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,1,VERDADERO,Asparagus virgatus,Asparagaceae,, ,Sudeste de África,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 101,1,FALSO,Aspidistra elatior,Asparagaceae,,Hoja de salon,China,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 101,1,FALSO,Aspidistra elatior,Asparagaceae,,Hoja de salon,China,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,0,VERDADERO,Aspidistra elatior,Asparagaceae,,Hoja de salon,China,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,0,VERDADERO,Aspidistra elatior,Asparagaceae,,Hoja de salon,China,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,0,VERDADERO,Aspidistra elatior,Asparagaceae,,Hoja de salon,China,FALSO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,4,FALSO,Aspidosperma australe,Apocynaceae,,Guatambú amarillo,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 128,5,FALSO,Aspidosperma australe,Apocynaceae,,Guatambú amarillo,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 068,6,FALSO,Aspidosperma australe,Apocynaceae,,Guatambú amarillo,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,7,FALSO,Aspidosperma australe,Apocynaceae,,Guatambú amarillo,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Yerba Mate,C 126,12,FALSO,Aspidosperma australe,Apocynaceae,,Guatambú amarillo,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Esteros del Iberá,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 133,0,FALSO,Aspidosperma polyneuron,Apocynaceae,,"Palo Rosa, Peroba Açú","Argentina, Bolivia, Brazil, Colombia, Paraguay, Perú",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 114,1,VERDADERO,Asplenium nidus,Aspleniaceae,Asplenium antiquum Makino, ,"Asia tropical, Polinesia",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,América,C 114,0,VERDADERO,Asplenium nidus,Aspleniaceae,Asplenium antiquum Makino, ,"Asia tropical, Polinesia",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 073,6,FALSO,Astronium balansae,Anacardiaceae,,Urunday,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 079,4,FALSO,Auranticarpa rhombifolia,Pittosporaceae,, ,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,VERDADERO,Austroeupatorium inulaefolium,Compositae,Eupatorium inulaefolium,"doctorcito, chilca de olor",América del Sur,FALSO,VERDADERO,"Pampa,Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,VERDADERO,Austroeupatorium inulaefolium,Compositae,Eupatorium inulaefolium,"doctorcito, chilca de olor",América del Sur,FALSO,VERDADERO,"Pampa,Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,1,VERDADERO,Austroeupatorium inulaefolium,Compositae,Eupatorium inulaefolium,"doctorcito, chilca de olor",América del Sur,FALSO,VERDADERO,"Pampa,Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Neutro,AE0,"0,5",FALSO,Austroeupatorium inulaefolium,Compositae,Eupatorium inulaefolium,"doctorcito, chilca de olor",América del Sur,FALSO,VERDADERO,"Pampa,Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Mariposas,Mariposas,0,VERDADERO,Austroeupatorium inulaefolium,Compositae,Eupatorium inulaefolium,"doctorcito, chilca de olor",América del Sur,FALSO,VERDADERO,"Pampa,Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Argentina,C 133,"0,5",FALSO,Balfourodendron riedelianum,Rutaceae,,guatambu blanco,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
